collectorNumber,name_fr,faction,rarity,type,handCost,reserveCost,forestPower,mountainPower,waterPower,landmarksSize,reserveSize,abilities_fr,supportAbility_fr,id,imagePath
BTG-154-C-FR,Méduse Lunaire,Yzmir,Commun,Personnage,1,1,1,0,1,,,"Lorsque je suis sacrifiée, si je n'étais pas [[Fugace]] — Mettez-moi en Réserve.",,ALT_CORE_B_YZ_05_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_05/JPG/fr_FR/27fec0b6aaf0e239d2b2b778db7e4097.jpg
BTG-154-R-FR,Méduse Lunaire,Yzmir,Rare,Personnage,1,1,1,0,1,,,"Lorsque je suis sacrifiée, si je n'étais pas [[Fugace]] — Mettez-moi en Réserve.  #Lorsque je suis sacrifiée, si j'étais [[Fugace]] — Piochez une carte.#",,ALT_CORE_B_YZ_05_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_05/JPG/fr_FR/9eef494100fd14bdfc743f4e0e0ba714.jpg
BTG-154-R-FR,Méduse Lunaire,Yzmir,Rare,Personnage,1,1,1,0,1,,,"Lorsque je suis sacrifiée, si je n'étais pas [[Fugace]] — Mettez-moi en Réserve.  #Lorsque je suis sacrifiée, si j'étais [[Fugace]] — Piochez une carte.#",,ALT_COREKS_B_YZ_05_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_05/JPG/fr_FR/fee4e127fc3ad8fa2c51c593110f3a1c.jpg
BTG-154-F-FR,Méduse Lunaire,Axiom,Rare,Personnage,1,1,1,0,1,,,"#Lorsqu'un Robot rejoint vos Expéditions — Vous pouvez me sacrifier pour lui donner 2 boosts.#  Lorsque je suis sacrifiée, si je n'étais pas [[Fugace]] — Mettez-moi en Réserve.",,ALT_CORE_B_YZ_05_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_05/JPG/fr_FR/58a9a9ee240dd02c8683b7cc218feced.jpg
BTG-154-F-FR,Méduse Lunaire,Axiom,Rare,Personnage,1,1,1,0,1,,,"#Lorsqu'un Robot rejoint vos Expéditions — Vous pouvez me sacrifier pour lui donner 2 boosts.#  Lorsque je suis sacrifiée, si je n'étais pas [[Fugace]] — Mettez-moi en Réserve.",,ALT_COREKS_B_YZ_05_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_05/JPG/fr_FR/714fb2b25aca8eecf1975c1d3517ec0d.jpg
BTG-155-C-FR,Disciple Studieux,Yzmir,Commun,Personnage,1,1,0,1,1,,,,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_04_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_04/JPG/fr_FR/1d577b3ff8f567d00eebeedefb90b3e0.jpg
BTG-155-C-FR,Disciple Studieux,Yzmir,Commun,Personnage,1,1,0,1,1,,,,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_04_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_04/JPG/fr_FR/86780a1959662e6e6f9860b4f45de372.jpg
BTG-155-R-FR,Disciple Studieux,Yzmir,Rare,Personnage,1,1,0,1,1,,,#{R} Le prochain Sort que vous jouez cet Après-midi coûte {1} de moins.#,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_04_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_04/JPG/fr_FR/530ef88edb8884d01a608bdb29e14954.jpg
BTG-155-R-FR,Disciple Studieux,Yzmir,Rare,Personnage,1,1,0,1,1,,,#{R} Le prochain Sort que vous jouez cet Après-midi coûte {1} de moins.#,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_04_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_04/JPG/fr_FR/d2ba00f6082ac4b3b32a1c5b5ef9695b.jpg
BTG-155-F-FR,Disciple Studieux,Lyra,Rare,Personnage,1,1,0,1,1,,,#{R} Le prochain Sort que vous jouez cet Après-midi coûte {1} de moins.#,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_04_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_04/JPG/fr_FR/af4897f3a1579e9d204a3f67bfaf9daf.jpg
BTG-155-F-FR,Disciple Studieux,Lyra,Rare,Personnage,1,1,0,1,1,,,#{R} Le prochain Sort que vous jouez cet Après-midi coûte {1} de moins.#,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_04_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_04/JPG/fr_FR/1af875c21e191dce278fa1c27e3d63ea.jpg
BTG-156-C-FR,Mage-Danseur du Kadigir,Yzmir,Commun,Personnage,2,1,1,1,1,,,Lorsque vous jouez un Sort — Je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),,ALT_COREKS_B_YZ_07_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_07/JPG/fr_FR/de044462d8ac5b08c679673260c5de7a.jpg
BTG-156-C-FR,Mage-Danseur du Kadigir,Yzmir,Commun,Personnage,2,1,1,1,1,,,Lorsque vous jouez un Sort — Je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),,ALT_CORE_B_YZ_07_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_07/JPG/fr_FR/b3c4c2053f8ec59f74902740fa0bc034.jpg
BTG-156-R-FR,Mage-Danseur du Kadigir,Yzmir,Rare,Personnage,2,1,1,1,1,,,"Lorsque vous jouez un Sort — Je gagne 1 boost.  #Au Crépuscule — Si j'ai au moins 3 boosts, piochez une carte.#",,ALT_CORE_B_YZ_07_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_07/JPG/fr_FR/64488f5f13307c8ae3b5b043be0a86e8.jpg
BTG-156-R-FR,Mage-Danseur du Kadigir,Yzmir,Rare,Personnage,2,1,1,1,1,,,"Lorsque vous jouez un Sort — Je gagne 1 boost.  #Au Crépuscule — Si j'ai au moins 3 boosts, piochez une carte.#",,ALT_COREKS_B_YZ_07_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_07/JPG/fr_FR/e07388c2f1c993e3ac5ea142a1ee39f5.jpg
BTG-156-F-FR,Mage-Danseur du Kadigir,Lyra,Rare,Personnage,2,1,1,1,1,,,Lorsque vous #lancez au moins un dé# — Je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),,ALT_COREKS_B_YZ_07_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_07/JPG/fr_FR/0b8ba861d0bbefb08d6dd12cb516d3d0.jpg
BTG-156-F-FR,Mage-Danseur du Kadigir,Lyra,Rare,Personnage,2,1,1,1,1,,,Lorsque vous #lancez au moins un dé# — Je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),,ALT_CORE_B_YZ_07_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_07/JPG/fr_FR/070bb4c293d7541d73b243b8aefcb9ac.jpg
BTG-157-C-FR,Augure Yzmir,Yzmir,Commun,Personnage,2,1,1,2,1,,,,,ALT_COREKS_B_YZ_08_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_08/JPG/fr_FR/39ca7cc0a288e72873241aa58baf697c.jpg
BTG-157-C-FR,Augure Yzmir,Yzmir,Commun,Personnage,2,1,1,2,1,,,,,ALT_CORE_B_YZ_08_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_08/JPG/fr_FR/a3f822fc3e2fe5a1ca28bc0d19ee2862.jpg
BTG-157-R-FR,Augure Yzmir,Yzmir,Rare,Personnage,2,#2#,#2#,2,#2#,,,#Lorsque je suis sacrifiée — Vous pouvez faire gagner 2 boosts au Personnage ciblé.#,,ALT_CORE_B_YZ_08_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_08/JPG/fr_FR/55c3e7a1277415498b4a4c30912e8e84.jpg
BTG-157-R-FR,Augure Yzmir,Yzmir,Rare,Personnage,2,#2#,#2#,2,#2#,,,#Lorsque je suis sacrifiée — Vous pouvez faire gagner 2 boosts au Personnage ciblé.#,,ALT_COREKS_B_YZ_08_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_08/JPG/fr_FR/e981dc52c79893030d34b4ff1bdbc0d2.jpg
BTG-157-F-FR,Augure Yzmir,Axiom,Rare,Personnage,#1#,1,1,2,1,,,,,ALT_COREKS_B_YZ_08_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_08/JPG/fr_FR/be7151a146031f47cdd965fac2b9e1c3.jpg
BTG-157-F-FR,Augure Yzmir,Axiom,Rare,Personnage,#1#,1,1,2,1,,,,,ALT_CORE_B_YZ_08_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_08/JPG/fr_FR/be91fc4d39a94e1587e44d735c53c0bd.jpg
BTG-158-C-FR,Dame du Lac,Yzmir,Commun,Personnage,2,2,1,1,3,,,,,ALT_COREKS_B_YZ_09_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_09/JPG/fr_FR/3b3ffd956084fdb6cc67ca547aa6801a.jpg
BTG-158-C-FR,Dame du Lac,Yzmir,Commun,Personnage,2,2,1,1,3,,,,,ALT_CORE_B_YZ_09_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_09/JPG/fr_FR/e1cc26d0c0b200f05825e2d82017d53c.jpg
BTG-158-R-FR,Dame du Lac,Yzmir,Rare,Personnage,2,2,1,1,3,,,,#{D} : Le prochain Sort que vous jouez ce tour perd [[Fugace]].# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_09_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_09/JPG/fr_FR/4b5bd453649a75ff8ee512230397310f.jpg
BTG-158-R-FR,Dame du Lac,Yzmir,Rare,Personnage,2,2,1,1,3,,,,#{D} : Le prochain Sort que vous jouez ce tour perd [[Fugace]].# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_09_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_09/JPG/fr_FR/e6683eb2ce05d38bb970a59f2ef9bbfe.jpg
BTG-158-F-FR,Dame du Lac,Bravos,Rare,Personnage,2,2,1,1,3,,,,#{D} : Le prochain Personnage que vous jouez ce tour perd [[Fugace]].# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_09_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_09/JPG/fr_FR/a701662243ba7b5c93223eb09614f990.jpg
BTG-158-F-FR,Dame du Lac,Bravos,Rare,Personnage,2,2,1,1,3,,,,#{D} : Le prochain Personnage que vous jouez ce tour perd [[Fugace]].# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_09_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_09/JPG/fr_FR/68d9d263dae88cdf35b4ea34590b71a0.jpg
BTG-159-C-FR,Fée des Dents,Yzmir,Commun,Personnage,2,2,1,1,1,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_YZ_06_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_06/JPG/fr_FR/a0f389767728ebacf29ac5ea2bf34684.jpg
BTG-159-C-FR,Fée des Dents,Yzmir,Commun,Personnage,2,2,1,1,1,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_CORE_B_YZ_06_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_06/JPG/fr_FR/bba90d4ec543b9a2a4d569e30442b50a.jpg
BTG-159-R-FR,Fée des Dents,Yzmir,Rare,Personnage,2,#1#,1,1,1,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_YZ_06_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_06/JPG/fr_FR/e4419ef9d61f30b6120cef6152357a78.jpg
BTG-159-R-FR,Fée des Dents,Yzmir,Rare,Personnage,2,#1#,1,1,1,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_CORE_B_YZ_06_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_06/JPG/fr_FR/032651f046ec513be35e64df72efe323.jpg
BTG-159-F-FR,Fée des Dents,Bravos,Rare,Personnage,2,2,1,1,1,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_CORE_B_YZ_06_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_06/JPG/fr_FR/0117c6d52d1e6548b785bf7b8a35da81.jpg
BTG-159-F-FR,Fée des Dents,Bravos,Rare,Personnage,2,2,1,1,1,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_YZ_06_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_06/JPG/fr_FR/fdb8170d947c43fdfea557052e057745.jpg
BTG-160-C-FR,Alchimiste du Kadigir,Yzmir,Commun,Personnage,3,1,1,1,1,,,{H} Je gagne 2 boosts[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),,ALT_COREKS_B_YZ_12_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_12/JPG/fr_FR/1516eecb77dcae22c173891773744f83.jpg
BTG-160-C-FR,Alchimiste du Kadigir,Yzmir,Commun,Personnage,3,1,1,1,1,,,{H} Je gagne 2 boosts[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),,ALT_CORE_B_YZ_12_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_12/JPG/fr_FR/183bd912e46b4af4db9df3e924f6401a.jpg
BTG-160-R-FR,Alchimiste du Kadigir,Yzmir,Rare,Personnage,3,1,1,1,1,,,{H} Je gagne #3 boosts[]#. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),,ALT_CORE_B_YZ_12_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_12/JPG/fr_FR/52e36981b0bd91c84cc37ff78ceb8e69.jpg
BTG-160-R-FR,Alchimiste du Kadigir,Yzmir,Rare,Personnage,3,1,1,1,1,,,{H} Je gagne #3 boosts[]#. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),,ALT_COREKS_B_YZ_12_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_12/JPG/fr_FR/103a57143f0f2961ae219ba735a850b7.jpg
BTG-160-F-FR,Alchimiste du Kadigir,Ordis,Rare,Personnage,3,1,1,1,1,,,{H} Je gagne #3 boosts#.,,ALT_CORE_B_YZ_12_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_12/JPG/fr_FR/db303dbdab342bce59a79077829704d7.jpg
BTG-160-F-FR,Alchimiste du Kadigir,Ordis,Rare,Personnage,3,1,1,1,1,,,{H} Je gagne #3 boosts#.,,ALT_COREKS_B_YZ_12_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_12/JPG/fr_FR/9b18192194e3f6c407f3e9583704cb7a.jpg
BTG-161-C-FR,Baba Yaga,Yzmir,Commun,Personnage,3,2,2,1,2,,,{H} Piochez une carte.,,ALT_CORE_B_YZ_11_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_11/JPG/fr_FR/ff9782b6b5078a68766467f2c5b38c16.jpg
BTG-161-C-FR,Baba Yaga,Yzmir,Commun,Personnage,3,2,2,1,2,,,{H} Piochez une carte.,,ALT_COREKS_B_YZ_11_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_YZ_11/JPG/fr_FR/e1b0e6eb690405a84bc88a0b7f7ba062.jpg
BTG-161-R-FR,Baba Yaga,Yzmir,Rare,Personnage,3,2,#3#,#2#,2,,,{H} Piochez une carte.,,ALT_COREKS_B_YZ_11_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_YZ_11/JPG/fr_FR/ad14868a7ceccd0baa79debfcc6e656c.jpg
BTG-161-R-FR,Baba Yaga,Yzmir,Rare,Personnage,3,2,#3#,#2#,2,,,{H} Piochez une carte.,,ALT_CORE_B_YZ_11_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_11/JPG/fr_FR/2e960f954fe92a902a32a5e1ec25aa94.jpg
BTG-161-F-FR,Baba Yaga,Ordis,Rare,Personnage,3,2,#3#,#2#,2,,,{H} Piochez une carte.,,ALT_COREKS_B_YZ_11_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_YZ_11/JPG/fr_FR/6b109ac013bb336f8ab6ddc1ade22b08.jpg
BTG-161-F-FR,Baba Yaga,Ordis,Rare,Personnage,3,2,#3#,#2#,2,,,{H} Piochez une carte.,,ALT_CORE_B_YZ_11_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_11/JPG/fr_FR/0ab2185f4c9fdae209649146fd60a8b1.jpg
BTG-162-C-FR,Alice,Yzmir,Commun,Personnage,3,3,2,2,4,,,,{D} : [Après vous]. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_13_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_13/JPG/fr_FR/80bca611c841874dc5a7ff4b327692a4.jpg
BTG-162-C-FR,Alice,Yzmir,Commun,Personnage,3,3,2,2,4,,,,{D} : [Après vous]. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_13_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_13/JPG/fr_FR/1b5a17dffa5f428aee1c50ad64b9ff36.jpg
BTG-162-R-FR,Alice,Yzmir,Rare,Personnage,3,3,#3#,#3#,4,,,,{D} : [Après vous]. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_13_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_13/JPG/fr_FR/5d92c3948e91997ceace67bf7f820857.jpg
BTG-162-R-FR,Alice,Yzmir,Rare,Personnage,3,3,#3#,#3#,4,,,,{D} : [Après vous]. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_13_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_13/JPG/fr_FR/17a36c1ee541b3745a251f8789b774d8.jpg
BTG-162-F-FR,Alice,Lyra,Rare,Personnage,3,3,#3#,#3#,4,,,,{D} : [Après vous]. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_13_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_13/JPG/fr_FR/437b8f759098cc192cf5dc68c8d69043.jpg
BTG-162-F-FR,Alice,Lyra,Rare,Personnage,3,3,#3#,#3#,4,,,,{D} : [Après vous]. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_13_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_13/JPG/fr_FR/0ddefa1bc3386398b753ca928374a9bd.jpg
BTG-163-C-FR,Baku,Yzmir,Commun,Personnage,4,2,2,2,2,,,{H} L'adversaire ciblé se défausse d'une carte de sa main.,,ALT_COREKS_B_YZ_10_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_10/JPG/fr_FR/44999181e0551d30462e6235f85f6703.jpg
BTG-163-C-FR,Baku,Yzmir,Commun,Personnage,4,2,2,2,2,,,{H} L'adversaire ciblé se défausse d'une carte de sa main.,,ALT_CORE_B_YZ_10_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_10/JPG/fr_FR/1216b128ea8deb10e008820e6121be29.jpg
BTG-163-R-FR,Baku,Yzmir,Rare,Personnage,4,#4#,2,2,2,,,#{J}# L'adversaire ciblé se défausse d'une carte de sa main.,,ALT_CORE_B_YZ_10_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_10/JPG/fr_FR/d98356470c4692c51103d99238b68f5f.jpg
BTG-163-R-FR,Baku,Yzmir,Rare,Personnage,4,#4#,2,2,2,,,#{J}# L'adversaire ciblé se défausse d'une carte de sa main.,,ALT_COREKS_B_YZ_10_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_10/JPG/fr_FR/eda7c6cba7020b7cac63fdd13213d618.jpg
BTG-163-F-FR,Baku,Axiom,Rare,Personnage,4,2,2,2,2,,,{H} L'adversaire ciblé se défausse d'une carte de sa main.,,ALT_COREKS_B_YZ_10_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_10/JPG/fr_FR/8c6fe5de4f64789e5ecf548b08c424d7.jpg
BTG-163-F-FR,Baku,Axiom,Rare,Personnage,4,2,2,2,2,,,{H} L'adversaire ciblé se défausse d'une carte de sa main.,,ALT_CORE_B_YZ_10_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_10/JPG/fr_FR/30580a76b0c742288a4afc627c87b96e.jpg
BTG-164-C-FR,Flamel,Yzmir,Commun,Personnage,4,3,4,3,3,,,{H} Vous pouvez renvoyer un Sort de votre Réserve dans votre main.,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_14_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_14/JPG/fr_FR/3b0f0be28e5e2ed2fd9356607e19b5a8.jpg
BTG-164-C-FR,Flamel,Yzmir,Commun,Personnage,4,3,4,3,3,,,{H} Vous pouvez renvoyer un Sort de votre Réserve dans votre main.,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_14_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_14/JPG/fr_FR/8b11fa66b9822aec7de488f761639c22.jpg
BTG-164-R-FR,Flamel,Yzmir,Rare,Personnage,4,3,4,3,3,,,"{H} #[Ravitaillez].# Puis, vous pouvez renvoyer un Sort de votre Réserve dans votre main. (Mettez la première carte de votre deck en Réserve.)",{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_14_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_14/JPG/fr_FR/6cf8d20d1e9b23aa6cf53cf507005296.jpg
BTG-164-R-FR,Flamel,Yzmir,Rare,Personnage,4,3,4,3,3,,,"{H} #[Ravitaillez].# Puis, vous pouvez renvoyer un Sort de votre Réserve dans votre main. (Mettez la première carte de votre deck en Réserve.)",{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_14_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_14/JPG/fr_FR/1afe0a54ca24ff353ab5c5ae998c521a.jpg
BTG-164-F-FR,Flamel,Lyra,Rare,Personnage,4,3,4,3,3,,,{H} Vous pouvez renvoyer un Sort de votre Réserve dans votre main.,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_14_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_14/JPG/fr_FR/76c1e51b96db27672f1168655ee26b00.jpg
BTG-164-F-FR,Flamel,Lyra,Rare,Personnage,4,3,4,3,3,,,{H} Vous pouvez renvoyer un Sort de votre Réserve dans votre main.,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_14_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_14/JPG/fr_FR/9d6857739e387c500f9d064911efe483.jpg
BTG-165-C-FR,"Kuwat, le Dissident",Yzmir,Commun,Personnage,4,4,5,5,5,,,{J} Sacrifiez un Personnage dans mon Expédition.,,ALT_COREKS_B_YZ_15_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_15/JPG/fr_FR/d77c42acbcd7c30b987c188f783f9115.jpg
BTG-165-C-FR,"Kuwat, le Dissident",Yzmir,Commun,Personnage,4,4,5,5,5,,,{J} Sacrifiez un Personnage dans mon Expédition.,,ALT_CORE_B_YZ_15_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_15/JPG/fr_FR/bd13a0b49782296ce9c2428fdd2a5b54.jpg
BTG-165-R-FR,"Kuwat, le Dissident",Yzmir,Rare,Personnage,4,#3#,5,5,5,,,{J} Sacrifiez un Personnage.,,ALT_COREKS_B_YZ_15_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_15/JPG/fr_FR/80c83db3a7938a06739e6aa611e2edd4.jpg
BTG-165-R-FR,"Kuwat, le Dissident",Yzmir,Rare,Personnage,4,#3#,5,5,5,,,{J} Sacrifiez un Personnage.,,ALT_CORE_B_YZ_15_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_15/JPG/fr_FR/e6eb2a823a6166d16e9f59210f995220.jpg
