collectorNumber,name_fr,faction,rarity,type,handCost,reserveCost,forestPower,mountainPower,waterPower,abilities_fr,supportAbility_fr,id,imagePath,inMyCollection,Kickstarter,to_give,to_get
BTG-159-R-FR,Fée des Dents,Yzmir,Rare,Personnage,2,#1#,1,1,1,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),nan,ALT_COREKS_B_YZ_06_R1 / ALT_CORE_B_YZ_06_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_06/JPG/fr_FR/e4419ef9d61f30b6120cef6152357a78.jpg,3.0,0.0,0.0,0.0
BTG-160-C-FR,Alchimiste du Kadigir,Yzmir,Commun,Personnage,3,1,1,1,1,{H} Je gagne 2 boosts[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,ALT_COREKS_B_YZ_12_C / ALT_CORE_B_YZ_12_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_12/JPG/fr_FR/1516eecb77dcae22c173891773744f83.jpg,3.0,0.0,0.0,0.0
BTG-160-F-FR,Alchimiste du Kadigir,Ordis,Rare,Personnage,3,1,1,1,1,{H} Je gagne #3 boosts#.,nan,ALT_COREKS_B_YZ_12_R2 / ALT_CORE_B_YZ_12_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_12/JPG/fr_FR/db303dbdab342bce59a79077829704d7.jpg,0.0,0.0,0.0,0.0
BTG-160-R-FR,Alchimiste du Kadigir,Yzmir,Rare,Personnage,3,1,1,1,1,{H} Je gagne #3 boosts[]#. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,ALT_CORE_B_YZ_12_R1 / ALT_COREKS_B_YZ_12_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_12/JPG/fr_FR/52e36981b0bd91c84cc37ff78ceb8e69.jpg,1.0,0.0,0.0,2.0
BTG-161-C-FR,Baba Yaga,Yzmir,Commun,Personnage,3,2,2,1,2,{H} Piochez une carte.,nan,ALT_COREKS_B_YZ_11_C / ALT_CORE_B_YZ_11_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_11/JPG/fr_FR/ff9782b6b5078a68766467f2c5b38c16.jpg,3.0,0.0,0.0,0.0
BTG-161-F-FR,Baba Yaga,Ordis,Rare,Personnage,3,2,#3#,#2#,2,{H} Piochez une carte.,nan,ALT_COREKS_B_YZ_11_R2 / ALT_CORE_B_YZ_11_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_YZ_11/JPG/fr_FR/6b109ac013bb336f8ab6ddc1ade22b08.jpg,0.0,0.0,0.0,0.0
BTG-161-R-FR,Baba Yaga,Yzmir,Rare,Personnage,3,2,#3#,#2#,2,{H} Piochez une carte.,nan,ALT_COREKS_B_YZ_11_R1 / ALT_CORE_B_YZ_11_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_YZ_11/JPG/fr_FR/ad14868a7ceccd0baa79debfcc6e656c.jpg,1.0,0.0,0.0,2.0
BTG-162-C-FR,Alice,Yzmir,Commun,Personnage,3,3,2,2,4,nan,{D} : [Après vous]. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_13_C / ALT_COREKS_B_YZ_13_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_13/JPG/fr_FR/80bca611c841874dc5a7ff4b327692a4.jpg,5.0,0.0,2.0,0.0
BTG-162-F-FR,Alice,Lyra,Rare,Personnage,3,3,#3#,#3#,4,nan,{D} : [Après vous]. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_13_R2 / ALT_CORE_B_YZ_13_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_13/JPG/fr_FR/437b8f759098cc192cf5dc68c8d69043.jpg,1.0,0.0,0.0,2.0
BTG-162-R-FR,Alice,Yzmir,Rare,Personnage,3,3,#3#,#3#,4,nan,{D} : [Après vous]. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_13_R1 / ALT_COREKS_B_YZ_13_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_13/JPG/fr_FR/5d92c3948e91997ceace67bf7f820857.jpg,1.0,0.0,0.0,2.0
BTG-163-C-FR,Baku,Yzmir,Commun,Personnage,4,2,2,2,2,{H} L'adversaire ciblé se défausse d'une carte de sa main.,nan,ALT_COREKS_B_YZ_10_C / ALT_CORE_B_YZ_10_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_10/JPG/fr_FR/44999181e0551d30462e6235f85f6703.jpg,4.0,1.0,1.0,0.0
BTG-163-F-FR,Baku,Axiom,Rare,Personnage,4,2,2,2,2,{H} L'adversaire ciblé se défausse d'une carte de sa main.,nan,ALT_COREKS_B_YZ_10_R2 / ALT_CORE_B_YZ_10_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_10/JPG/fr_FR/8c6fe5de4f64789e5ecf548b08c424d7.jpg,0.0,0.0,0.0,0.0
BTG-163-R-FR,Baku,Yzmir,Rare,Personnage,4,#4#,2,2,2,#{J}# L'adversaire ciblé se défausse d'une carte de sa main.,nan,ALT_COREKS_B_YZ_10_R1 / ALT_CORE_B_YZ_10_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_10/JPG/fr_FR/d98356470c4692c51103d99238b68f5f.jpg,0.0,0.0,0.0,0.0
BTG-164-C-FR,Flamel,Yzmir,Commun,Personnage,4,3,4,3,3,{H} Vous pouvez renvoyer un Sort de votre Réserve dans votre main.,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_YZ_14_C / ALT_COREKS_B_YZ_14_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_14/JPG/fr_FR/3b0f0be28e5e2ed2fd9356607e19b5a8.jpg,3.0,1.0,0.0,0.0
BTG-164-F-FR,Flamel,Lyra,Rare,Personnage,4,3,4,3,3,{H} Vous pouvez renvoyer un Sort de votre Réserve dans votre main.,{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_14_R2 / ALT_CORE_B_YZ_14_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_14/JPG/fr_FR/76c1e51b96db27672f1168655ee26b00.jpg,0.0,0.0,0.0,0.0
BTG-164-R-FR,Flamel,Yzmir,Rare,Personnage,4,3,4,3,3,"{H} #[Ravitaillez].# Puis, vous pouvez renvoyer un Sort de votre Réserve dans votre main. (Mettez la première carte de votre deck en Réserve.)",{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_14_R1 / ALT_CORE_B_YZ_14_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_14/JPG/fr_FR/6cf8d20d1e9b23aa6cf53cf507005296.jpg,0.0,0.0,0.0,0.0
BTG-165-C-FR,"Kuwat, le Dissident",Yzmir,Commun,Personnage,4,4,5,5,5,{J} Sacrifiez un Personnage dans mon Expédition.,nan,ALT_COREKS_B_YZ_15_C / ALT_CORE_B_YZ_15_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_15/JPG/fr_FR/d77c42acbcd7c30b987c188f783f9115.jpg,2.0,0.0,0.0,1.0
BTG-165-F-FR,"Kuwat, le Dissident",Ordis,Rare,Personnage,4,4,5,5,5,{J} Sacrifiez un Personnage dans mon Expédition.,nan,ALT_COREKS_B_YZ_15_R2 / ALT_CORE_B_YZ_15_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_15/JPG/fr_FR/00fab9d3d5846945f482fd8fef2aee32.jpg,1.0,0.0,0.0,2.0
BTG-165-R-FR,"Kuwat, le Dissident",Yzmir,Rare,Personnage,4,#3#,5,5,5,{J} Sacrifiez un Personnage.,nan,ALT_CORE_B_YZ_15_R1 / ALT_COREKS_B_YZ_15_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_15/JPG/fr_FR/80c83db3a7938a06739e6aa611e2edd4.jpg,0.0,0.0,0.0,0.0
BTG-166-C-FR,Dorothy Gale,Yzmir,Commun,Personnage,5,3,3,2,2,{H} Vous pouvez envoyer un Personnage ciblé en Réserve.,nan,ALT_CORE_B_YZ_16_C / ALT_COREKS_B_YZ_16_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_16/JPG/fr_FR/9de4607d66ee3aeb2aac425d95f2d672.jpg,5.0,1.0,2.0,0.0
BTG-166-F-FR,Dorothy Gale,Bravos,Rare,Personnage,5,3,3,2,2,{H} Vous pouvez envoyer un Personnage ciblé en Réserve.,nan,ALT_CORE_B_YZ_16_R2 / ALT_COREKS_B_YZ_16_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_16/JPG/fr_FR/223210660e2e597dbca908d10de7ea6a.jpg,0.0,0.0,0.0,0.0
BTG-166-R-FR,Dorothy Gale,Yzmir,Rare,Personnage,5,#5#,3,2,2,#{J}# Vous pouvez envoyer un Personnage ciblé en Réserve.,nan,ALT_CORE_B_YZ_16_R1 / ALT_COREKS_B_YZ_16_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_16/JPG/fr_FR/d44e568cbc164a35efb7c768871320ff.jpg,1.0,0.0,0.0,2.0
BTG-167-C-FR,Sakarabru,Yzmir,Commun,Personnage,7,4,4,4,4,{H} L'Expédition adverse qui me fait face recule d'une région.,nan,ALT_CORE_B_YZ_18_C / ALT_COREKS_B_YZ_18_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_18/JPG/fr_FR/792e68b2da7624ee9f4eb152db48397b.jpg,4.0,1.0,1.0,0.0
BTG-167-F-FR,Sakarabru,Bravos,Rare,Personnage,7,4,4,4,4,{H} L'Expédition adverse qui me fait face recule d'une région.,nan,ALT_CORE_B_YZ_18_R2 / ALT_COREKS_B_YZ_18_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_18/JPG/fr_FR/fd3d46b608d2412bbf6be18a726a9498.jpg,0.0,0.0,0.0,0.0
BTG-167-R-FR,Sakarabru,Yzmir,Rare,Personnage,7,4,#5#,#5#,#5#,{H} L'Expédition adverse qui me fait face recule d'une région.,#{D} : Piochez une carte.# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_YZ_18_R1 / ALT_CORE_B_YZ_18_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_18/JPG/fr_FR/f23f9d71db74bf055a4c8b4d7b362ca6.jpg,1.0,0.0,0.0,2.0
BTG-168-C-FR,Le Kraken,Yzmir,Commun,Personnage,7,7,0,0,8,[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.)  {J} Sacrifiez deux Personnages.  Toutes les régions sont {O} et perdent leurs autres types.,nan,ALT_COREKS_B_YZ_17_C / ALT_CORE_B_YZ_17_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_17/JPG/fr_FR/b62b90e16dd1095b7412d3ed70c936b7.jpg,3.0,1.0,0.0,0.0
BTG-168-F-FR,Le Kraken,Ordis,Rare,Personnage,7,7,0,0,8,[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.)  {J} Sacrifiez deux Personnages.  Toutes les régions sont {O} et perdent leurs autres types.,nan,ALT_CORE_B_YZ_17_R2 / ALT_COREKS_B_YZ_17_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_YZ_17/JPG/fr_FR/5250c736fda2e786dfaf20799d021b42.jpg,0.0,0.0,0.0,0.0
BTG-168-R-FR,Le Kraken,Yzmir,Rare,Personnage,7,7,0,0,8,[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.)  {J} Sacrifiez #un Personnage#.  Toutes les régions sont {O} et perdent leurs autres types.,nan,ALT_COREKS_B_YZ_17_R1 / ALT_CORE_B_YZ_17_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_YZ_17/JPG/fr_FR/8dcf89a9e173e73e384ec119a0ec2bf2.jpg,0.0,0.0,0.0,0.0
BTG-169-C-FR,Entraînement Magique,Yzmir,Commun,Sort,1,3,nan,nan,nan,Piochez une carte.,nan,ALT_CORE_B_YZ_19_C / ALT_COREKS_B_YZ_19_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_19/JPG/fr_FR/a2c78b6c862490db634abc5ca8723068.jpg,3.0,1.0,0.0,0.0
BTG-169-F-FR,Entraînement Magique,Lyra,Rare,Sort,1,3,nan,nan,nan,Piochez une carte.,nan,ALT_CORE_B_YZ_19_R2 / ALT_COREKS_B_YZ_19_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_19/JPG/fr_FR/1cacb3c8759eb3e7702ab31138a385fe.jpg,0.0,0.0,0.0,0.0
BTG-169-R-FR,Entraînement Magique,Yzmir,Rare,Sort,1,#2#,nan,nan,nan,Piochez une carte.,nan,ALT_CORE_B_YZ_19_R1 / ALT_COREKS_B_YZ_19_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_19/JPG/fr_FR/c43fd5489f17bfcf63ba289d8fdea3af.jpg,0.0,0.0,0.0,0.0
BTG-170-C-FR,Don de Soi,Yzmir,Commun,Sort,2,2,nan,nan,nan,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Sacrifiez un Personnage. Si vous le faites, piochez deux cartes.",nan,ALT_COREKS_B_YZ_20_C / ALT_CORE_B_YZ_20_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_20/JPG/fr_FR/ed22912989872bad867d3cbb7c807b0a.jpg,5.0,1.0,2.0,0.0
BTG-170-F-FR,Don de Soi,Ordis,Rare,Sort,2,2,nan,nan,nan,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Sacrifiez un Personnage. Si vous le faites, piochez deux cartes.",nan,ALT_CORE_B_YZ_20_R2 / ALT_COREKS_B_YZ_20_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_20/JPG/fr_FR/4ac64e4851a4c0ade1de337a48a0e986.jpg,0.0,0.0,0.0,0.0
BTG-170-R-FR,Don de Soi,Yzmir,Rare,Sort,#3#,#3#,nan,nan,nan,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Sacrifiez un Personnage. Si vous le faites, piochez #trois cartes#.",nan,ALT_CORE_B_YZ_20_R1 / ALT_COREKS_B_YZ_20_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_20/JPG/fr_FR/88ce8a236bc30791b587339dffbeaf8b.jpg,0.0,0.0,0.0,0.0
BTG-171-C-FR,Espionnage,Yzmir,Commun,Sort,2,2,nan,nan,nan,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  [Sabotez], puis [Ravitaillez]. (Défaussez jusqu'à une carte d'une Réserve. Mettez la première carte de votre deck en Réserve.)",nan,ALT_CORE_B_YZ_22_C / ALT_COREKS_B_YZ_22_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_22/JPG/fr_FR/deba34d52caf7ccd4227918fb710d8da.jpg,4.0,0.0,1.0,0.0
BTG-171-F-FR,Espionnage,Lyra,Rare,Sort,2,2,nan,nan,nan,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  [Sabotez], puis [Ravitaillez]. (Défaussez jusqu'à une carte d'une Réserve. Mettez la première carte de votre deck en Réserve.)",nan,ALT_COREKS_B_YZ_22_R2 / ALT_CORE_B_YZ_22_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_22/JPG/fr_FR/47f9ba9f3eabeba6da35a03af70aedda.jpg,0.0,0.0,0.0,0.0
BTG-171-R-FR,Espionnage,Yzmir,Rare,Sort,2,#3#,nan,nan,nan,"[Sabotez], puis [Ravitaillez]. (Défaussez jusqu'à une carte d'une Réserve. Mettez la première carte de votre deck en Réserve.)",nan,ALT_CORE_B_YZ_22_R1 / ALT_COREKS_B_YZ_22_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_22/JPG/fr_FR/acd8e3f7ce76c816b1daaed6f8b8b9a2.jpg,0.0,0.0,0.0,0.0
BTG-172-C-FR,Zou !,Yzmir,Commun,Sort,2,4,nan,nan,nan,Envoyez en Réserve un Personnage ciblé de Coût de Main {3} ou moins.,nan,ALT_CORE_B_YZ_21_C / ALT_COREKS_B_YZ_21_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_21/JPG/fr_FR/16849caddf7730cbb11dcc8850b0baee.jpg,3.0,0.0,0.0,0.0
BTG-172-F-FR,Zou !,Lyra,Rare,Sort,2,4,nan,nan,nan,Envoyez en Réserve un Personnage ciblé de Coût de Main {3} ou moins.,nan,ALT_COREKS_B_YZ_21_R2 / ALT_CORE_B_YZ_21_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_21/JPG/fr_FR/cd6e33f8ff8dc2a79a96d497a1eb4a24.jpg,1.0,0.0,0.0,2.0
BTG-172-R-FR,Zou !,Yzmir,Rare,Sort,#3#,4,nan,nan,nan,Envoyez en Réserve un Personnage ciblé de Coût de Main #{5} ou moins#.,nan,ALT_CORE_B_YZ_21_R1 / ALT_COREKS_B_YZ_21_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_21/JPG/fr_FR/0ae000ca41a0213ce19f3cae149c5bb0.jpg,0.0,0.0,0.0,0.0
BTG-173-C-FR,Sceau de Conjuration,Yzmir,Commun,Sort,3,5,nan,nan,nan,Piochez deux cartes.,nan,ALT_COREKS_B_YZ_23_C / ALT_CORE_B_YZ_23_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_23/JPG/fr_FR/34de798d011d135d11c1414fd7847ab1.jpg,4.0,1.0,1.0,0.0
BTG-173-F-FR,Sceau de Conjuration,Ordis,Rare,Sort,3,5,nan,nan,nan,Piochez deux cartes.,nan,ALT_CORE_B_YZ_23_R2 / ALT_COREKS_B_YZ_23_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_23/JPG/fr_FR/59ae9427f925e72de3e91ae5b577572b.jpg,1.0,0.0,0.0,2.0
BTG-173-R-FR,Sceau de Conjuration,Yzmir,Rare,Sort,#4#,5,nan,nan,nan,Piochez #trois cartes#.,nan,ALT_COREKS_B_YZ_23_R1 / ALT_CORE_B_YZ_23_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_23/JPG/fr_FR/1718977c11c473e2a79aa553c9ae2113.jpg,0.0,0.0,0.0,0.0
BTG-174-C-FR,Portail de Bannissement,Yzmir,Commun,Sort,4,4,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Défaussez un Personnage ou Permanent ciblé.,nan,ALT_CORE_B_YZ_24_C / ALT_COREKS_B_YZ_24_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_24/JPG/fr_FR/b5672607bd35405487df3058716ef4fd.jpg,5.0,0.0,2.0,0.0
BTG-174-F-FR,Portail de Bannissement,Ordis,Rare,Sort,4,4,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Défaussez un Personnage ou Permanent ciblé.,nan,ALT_COREKS_B_YZ_24_R2 / ALT_CORE_B_YZ_24_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_24/JPG/fr_FR/2123f706863f232d2e0be7cb3837f138.jpg,0.0,0.0,0.0,0.0
BTG-174-R-FR,Portail de Bannissement,Yzmir,Rare,Sort,4,#5#,nan,nan,nan,Défaussez un Personnage ou Permanent ciblé.,nan,ALT_COREKS_B_YZ_24_R1 / ALT_CORE_B_YZ_24_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_24/JPG/fr_FR/4e0d18fc107335d63725786baa02e07a.jpg,0.0,0.0,0.0,0.0
BTG-175-C-FR,Furie du Kraken,Yzmir,Commun,Sort,5,5,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Envoyez en Réserve jusqu'à trois Personnages ciblés de Coût de Main total de {5} ou moins.,nan,ALT_COREKS_B_YZ_26_C / ALT_CORE_B_YZ_26_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_26/JPG/fr_FR/1b53c0561622593ed08e958547087494.jpg,4.0,0.0,1.0,0.0
BTG-175-F-FR,Furie du Kraken,Axiom,Rare,Sort,5,5,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Envoyez en Réserve jusqu'à #quatre# Personnages ciblés de Coût de Main total de #{6} ou moins#.,nan,ALT_COREKS_B_YZ_26_R2 / ALT_CORE_B_YZ_26_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_26/JPG/fr_FR/835a9ee1f6ebdb4ad010a5636a4d20b9.jpg,1.0,0.0,0.0,2.0
BTG-175-R-FR,Furie du Kraken,Yzmir,Rare,Sort,5,5,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Envoyez en Réserve jusqu'à #quatre# Personnages ciblés de Coût de Main total de #{6} ou moins#.,nan,ALT_CORE_B_YZ_26_R1 / ALT_COREKS_B_YZ_26_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_26/JPG/fr_FR/1f7f3b655d6238b6d2a6b0efa6877ef7.jpg,0.0,0.0,0.0,0.0
BTG-176-C-FR,"Petit Pas, Bond de Géant",Yzmir,Commun,Sort,6,6,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Une Expédition ciblée avance d'une région.,nan,ALT_CORE_B_YZ_25_C / ALT_COREKS_B_YZ_25_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_25/JPG/fr_FR/20b3ce057125dd911f13ce17e2ad5bfb.jpg,3.0,1.0,0.0,0.0
BTG-176-F-FR,"Petit Pas, Bond de Géant",Lyra,Rare,Sort,6,6,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Une Expédition ciblée avance d'une région.,nan,ALT_CORE_B_YZ_25_R2 / ALT_COREKS_B_YZ_25_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_25/JPG/fr_FR/d2d3f0663a4c49438fb3ebab29122e19.jpg,0.0,0.0,0.0,0.0
BTG-176-R-FR,"Petit Pas, Bond de Géant",Yzmir,Rare,Sort,6,#7#,nan,nan,nan,Une Expédition ciblée avance d'une région.,nan,ALT_COREKS_B_YZ_25_R1 / ALT_CORE_B_YZ_25_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_25/JPG/fr_FR/432604b01ec3e1a8d41100c6393e422d.jpg,0.0,0.0,0.0,0.0
BTG-177-C-FR,Explosion Céleste,Yzmir,Commun,Sort,7,7,nan,nan,nan,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Défaussez jusqu'à deux cibles, Personnages ou Permanents.",nan,ALT_CORE_B_YZ_27_C / ALT_COREKS_B_YZ_27_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_27/JPG/fr_FR/862d74f60ab6c744fb8193798505ab18.jpg,4.0,1.0,1.0,0.0
BTG-177-F-FR,Explosion Céleste,Ordis,Rare,Sort,7,7,nan,nan,nan,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Défaussez jusqu'à deux cibles, Personnages ou Permanents.  #Piochez une carte.#",nan,ALT_COREKS_B_YZ_27_R2 / ALT_CORE_B_YZ_27_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_27/JPG/fr_FR/975ce720dfbceb28292aacb85ab2d9e9.jpg,0.0,0.0,0.0,0.0
BTG-177-R-FR,Explosion Céleste,Yzmir,Rare,Sort,7,7,nan,nan,nan,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Défaussez jusqu'à deux cibles, Personnages ou Permanents.  #Piochez une carte.#",nan,ALT_COREKS_B_YZ_27_R1 / ALT_CORE_B_YZ_27_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_27/JPG/fr_FR/b7d28abbe2769f4dd40d1618cf650c67.jpg,0.0,0.0,0.0,0.0
BTG-178-C-FR,L'Isba de Baba,Yzmir,Commun,Permanent,3,3,nan,nan,nan,"{J} Piochez une carte.  {T}, Sacrifiez un Personnage : [Après vous]. (Terminez votre tour comme si vous aviez joué une carte. Vous pouvez encore jouer des cartes plus tard ce Jour.)",nan,ALT_COREKS_B_YZ_28_C / ALT_CORE_B_YZ_28_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_YZ_28/JPG/fr_FR/8c884142b6712f05633228b6c24998f1.jpg,3.0,1.0,0.0,0.0
BTG-178-F-FR,L'Isba de Baba,Ordis,Rare,Permanent,3,3,nan,nan,nan,"{J} Piochez une carte.  {T}, Sacrifiez un Personnage : [Après vous]. (Terminez votre tour comme si vous aviez joué une carte. Vous pouvez encore jouer des cartes plus tard ce Jour.)",nan,ALT_CORE_B_YZ_28_R2 / ALT_COREKS_B_YZ_28_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_YZ_28/JPG/fr_FR/892b7b60a1a66ce67f4760fa87d164ea.jpg,0.0,0.0,0.0,0.0
